Iteration,Naive Bayes,Hoeffding Tree,IELM,SGD Perceptron
12519,0.6240,0.8880,0.5020,0.9920
12520,0.6240,0.8880,0.5040,0.9920
12521,0.6260,0.8900,0.5060,0.9920
12522,0.6280,0.8900,0.5060,0.9920
12523,0.6280,0.8900,0.5060,0.9920
12524,0.6300,0.8900,0.5080,0.9920
12525,0.6320,0.8900,0.5100,0.9920
12526,0.6300,0.8880,0.5080,0.9920
12527,0.6300,0.8860,0.5080,0.9920
12528,0.6300,0.8860,0.5080,0.9920
12529,0.6300,0.8860,0.5100,0.9920
12530,0.6300,0.8860,0.5100,0.9940
12531,0.6280,0.8860,0.5100,0.9940
12532,0.6300,0.8880,0.5100,0.9940
12533,0.6300,0.8860,0.5100,0.9960
12534,0.6280,0.8860,0.5080,0.9960
12535,0.6300,0.8880,0.5100,0.9960
12536,0.6320,0.8880,0.5120,0.9960
12537,0.6320,0.8880,0.5100,0.9960
12538,0.6320,0.8880,0.5100,0.9960
12539,0.6320,0.8880,0.5080,0.9960
12540,0.6300,0.8880,0.5080,0.9960
12541,0.6300,0.8880,0.5080,0.9960
12542,0.6280,0.8860,0.5080,0.9960
12543,0.6300,0.8860,0.5080,0.9960
12544,0.6300,0.8860,0.5080,0.9960
12545,0.6280,0.8860,0.5060,0.9960
12546,0.6300,0.8880,0.5080,0.9960
12547,0.6300,0.8880,0.5080,0.9960
12548,0.6280,0.8860,0.5060,0.9960
12549,0.6260,0.8860,0.5080,0.9960
12550,0.6280,0.8860,0.5100,0.9960
12551,0.6280,0.8860,0.5120,0.9960
12552,0.6300,0.8880,0.5140,0.9960
12553,0.6300,0.8880,0.5140,0.9960
12554,0.6300,0.8880,0.5140,0.9960
12555,0.6300,0.8880,0.5160,0.9960
12556,0.6300,0.8880,0.5160,0.9960
12557,0.6320,0.8880,0.5180,0.9960
12558,0.6320,0.8880,0.5180,0.9960
12559,0.6320,0.8880,0.5180,0.9960
12560,0.6320,0.8880,0.5200,0.9960
12561,0.6320,0.8860,0.5200,0.9960
12562,0.6320,0.8860,0.5220,0.9960
12563,0.6340,0.8860,0.5240,0.9960
12564,0.6340,0.8860,0.5220,0.9960
12565,0.6360,0.8860,0.5240,0.9960
12566,0.6360,0.8860,0.5240,0.9960
12567,0.6360,0.8860,0.5240,0.9960
12568,0.6340,0.8840,0.5240,0.9960
12569,0.6340,0.8840,0.5240,0.9960
12570,0.6360,0.8840,0.5260,0.9960
12571,0.6360,0.8840,0.5260,0.9960
12572,0.6360,0.8840,0.5260,0.9960
12573,0.6340,0.8840,0.5240,0.9960
12574,0.6360,0.8860,0.5260,0.9960
12575,0.6340,0.8860,0.5240,0.9960
12576,0.6360,0.8880,0.5260,0.9960
12577,0.6340,0.8880,0.5240,0.9960
12578,0.6360,0.8880,0.5260,0.9960
12579,0.6340,0.8860,0.5240,0.9960
12580,0.6340,0.8860,0.5240,0.9960
12581,0.6320,0.8860,0.5240,0.9960
12582,0.6300,0.8860,0.5220,0.9960
12583,0.6300,0.8860,0.5220,0.9960
12584,0.6320,0.8880,0.5240,0.9960
12585,0.6320,0.8880,0.5240,0.9960
12586,0.6300,0.8880,0.5220,0.9960
12587,0.6300,0.8900,0.5220,0.9960
12588,0.6320,0.8900,0.5240,0.9960
12589,0.6320,0.8920,0.5240,0.9960
12590,0.6340,0.8920,0.5260,0.9960
12591,0.6360,0.8940,0.5280,0.9960
12592,0.6340,0.8940,0.5260,0.9960
12593,0.6360,0.8960,0.5280,0.9960
12594,0.6360,0.8960,0.5280,0.9960
12595,0.6360,0.8960,0.5280,0.9960
12596,0.6360,0.8960,0.5260,0.9960
12597,0.6360,0.8960,0.5260,0.9960
12598,0.6360,0.8960,0.5260,0.9960
12599,0.6340,0.8960,0.5240,0.9960
12600,0.6340,0.8960,0.5240,0.9960
12601,0.6320,0.8940,0.5220,0.9960
12602,0.6300,0.8940,0.5200,0.9960
12603,0.6320,0.8940,0.5220,0.9960
12604,0.6320,0.8940,0.5220,0.9960
12605,0.6320,0.8940,0.5240,0.9960
12606,0.6320,0.8940,0.5260,0.9960
12607,0.6320,0.8940,0.5260,0.9960
12608,0.6320,0.8940,0.5260,0.9960
12609,0.6300,0.8920,0.5240,0.9960
12610,0.6280,0.8920,0.5220,0.9960
12611,0.6300,0.8920,0.5220,0.9960
12612,0.6320,0.8920,0.5240,0.9960
12613,0.6300,0.8920,0.5240,0.9960
12614,0.6320,0.8920,0.5260,0.9960
12615,0.6320,0.8920,0.5260,0.9960
12616,0.6340,0.8920,0.5260,0.9960
12617,0.6320,0.8920,0.5240,0.9960
12618,0.6320,0.8920,0.5240,0.9960
12619,0.6320,0.8920,0.5240,0.9960
12620,0.6300,0.8920,0.5220,0.9960
12621,0.6300,0.8920,0.5220,0.9960
12622,0.6300,0.8900,0.5220,0.9960
12623,0.6300,0.8880,0.5220,0.9960
12624,0.6300,0.8860,0.5220,0.9960
12625,0.6320,0.8880,0.5220,0.9960
12626,0.6320,0.8880,0.5220,0.9960
12627,0.6320,0.8860,0.5220,0.9960
12628,0.6320,0.8860,0.5220,0.9960
12629,0.6320,0.8880,0.5220,0.9960
12630,0.6320,0.8860,0.5220,0.9960
12631,0.6340,0.8860,0.5240,0.9960
12632,0.6340,0.8860,0.5240,0.9960
12633,0.6340,0.8860,0.5240,0.9960
12634,0.6320,0.8860,0.5240,0.9960
12635,0.6340,0.8860,0.5260,0.9960
12636,0.6340,0.8840,0.5260,0.9960
12637,0.6320,0.8840,0.5260,0.9960
12638,0.6340,0.8860,0.5280,0.9960
12639,0.6340,0.8860,0.5280,0.9960
12640,0.6360,0.8860,0.5300,0.9960
12641,0.6340,0.8860,0.5280,0.9960
12642,0.6340,0.8860,0.5280,0.9960
12643,0.6360,0.8860,0.5300,0.9960
12644,0.6360,0.8860,0.5300,0.9960
12645,0.6360,0.8860,0.5280,0.9960
12646,0.6380,0.8880,0.5300,0.9960
12647,0.6380,0.8880,0.5300,0.9960
12648,0.6400,0.8880,0.5320,0.9960
12649,0.6400,0.8880,0.5320,0.9960
12650,0.6400,0.8880,0.5320,0.9960
12651,0.6380,0.8880,0.5300,0.9960
12652,0.6400,0.8880,0.5320,0.9960
12653,0.6400,0.8880,0.5320,0.9960
12654,0.6400,0.8880,0.5320,0.9960
12655,0.6400,0.8880,0.5340,0.9960
12656,0.6400,0.8880,0.5340,0.9960
12657,0.6380,0.8860,0.5340,0.9960
12658,0.6380,0.8860,0.5340,0.9960
12659,0.6360,0.8860,0.5320,0.9960
12660,0.6340,0.8860,0.5300,0.9960
12661,0.6340,0.8860,0.5300,0.9960
12662,0.6340,0.8860,0.5300,0.9960
12663,0.6340,0.8860,0.5320,0.9960
12664,0.6360,0.8880,0.5340,0.9960
12665,0.6340,0.8880,0.5320,0.9960
12666,0.6320,0.8880,0.5300,0.9960
12667,0.6300,0.8880,0.5280,0.9960
12668,0.6300,0.8880,0.5280,0.9960
12669,0.6280,0.8880,0.5260,0.9960
12670,0.6260,0.8860,0.5240,0.9960
12671,0.6280,0.8860,0.5260,0.9960
12672,0.6300,0.8860,0.5280,0.9960
12673,0.6280,0.8840,0.5260,0.9960
12674,0.6280,0.8840,0.5260,0.9960
12675,0.6280,0.8840,0.5280,0.9960
12676,0.6260,0.8840,0.5260,0.9960
12677,0.6260,0.8840,0.5260,0.9960
12678,0.6240,0.8840,0.5240,0.9960
12679,0.6220,0.8840,0.5220,0.9960
12680,0.6220,0.8840,0.5220,0.9960
12681,0.6240,0.8860,0.5240,0.9960
12682,0.6260,0.8860,0.5260,0.9960
12683,0.6260,0.8860,0.5260,0.9960
12684,0.6240,0.8860,0.5240,0.9960
12685,0.6240,0.8860,0.5260,0.9960
12686,0.6220,0.8840,0.5260,0.9960
12687,0.6200,0.8840,0.5240,0.9960
12688,0.6180,0.8840,0.5220,0.9960
12689,0.6200,0.8840,0.5240,0.9960
12690,0.6220,0.8840,0.5260,0.9960
12691,0.6220,0.8840,0.5260,0.9960
12692,0.6200,0.8840,0.5240,0.9960
12693,0.6200,0.8840,0.5240,0.9960
12694,0.6180,0.8840,0.5240,0.9960
12695,0.6180,0.8840,0.5240,0.9960
12696,0.6180,0.8840,0.5240,0.9960
12697,0.6160,0.8820,0.5220,0.9960
12698,0.6160,0.8820,0.5220,0.9960
12699,0.6180,0.8820,0.5240,0.9960
12700,0.6180,0.8820,0.5240,0.9960
12701,0.6180,0.8820,0.5240,0.9960
12702,0.6180,0.8820,0.5240,0.9960
12703,0.6180,0.8820,0.5240,0.9960
12704,0.6200,0.8820,0.5260,0.9960
12705,0.6180,0.8820,0.5240,0.9960
12706,0.6200,0.8840,0.5260,0.9960
12707,0.6180,0.8840,0.5240,0.9960
12708,0.6180,0.8840,0.5260,0.9960
12709,0.6180,0.8840,0.5260,0.9960
12710,0.6160,0.8840,0.5240,0.9960
12711,0.6180,0.8860,0.5240,0.9960
12712,0.6180,0.8880,0.5240,0.9960
12713,0.6200,0.8880,0.5260,0.9960
12714,0.6200,0.8880,0.5260,0.9960
12715,0.6220,0.8900,0.5280,0.9960
12716,0.6200,0.8900,0.5280,0.9960
12717,0.6180,0.8900,0.5280,0.9960
12718,0.6200,0.8900,0.5300,0.9960
12719,0.6200,0.8900,0.5300,0.9960
12720,0.6200,0.8900,0.5300,0.9960
12721,0.6200,0.8900,0.5300,0.9960
12722,0.6200,0.8900,0.5300,0.9960
12723,0.6200,0.8880,0.5300,0.9960
12724,0.6220,0.8900,0.5320,0.9960
12725,0.6200,0.8880,0.5300,0.9960
12726,0.6180,0.8880,0.5280,0.9960
12727,0.6180,0.8880,0.5280,0.9960
12728,0.6180,0.8880,0.5280,0.9960
12729,0.6180,0.8880,0.5280,0.9960
12730,0.6180,0.8880,0.5280,0.9960
12731,0.6200,0.8880,0.5300,0.9960
12732,0.6200,0.8900,0.5300,0.9960
12733,0.6200,0.8900,0.5300,0.9960
12734,0.6180,0.8880,0.5280,0.9960
12735,0.6180,0.8880,0.5300,0.9960
12736,0.6180,0.8880,0.5300,0.9960
12737,0.6200,0.8900,0.5320,0.9960
12738,0.6180,0.8900,0.5300,0.9960
12739,0.6200,0.8900,0.5320,0.9960
12740,0.6220,0.8900,0.5340,0.9960
12741,0.6200,0.8900,0.5320,0.9960
12742,0.6180,0.8880,0.5300,0.9960
12743,0.6200,0.8880,0.5320,0.9960
12744,0.6200,0.8880,0.5340,0.9960
12745,0.6200,0.8900,0.5340,0.9960
12746,0.6200,0.8900,0.5340,0.9960
12747,0.6200,0.8900,0.5360,0.9960
12748,0.6200,0.8900,0.5380,0.9960
12749,0.6220,0.8900,0.5400,0.9960
12750,0.6220,0.8900,0.5400,0.9960
12751,0.6220,0.8900,0.5400,0.9960
12752,0.6240,0.8920,0.5420,0.9960
12753,0.6260,0.8940,0.5440,0.9960
12754,0.6260,0.8940,0.5460,0.9960
12755,0.6260,0.8960,0.5460,0.9960
12756,0.6260,0.8960,0.5460,0.9960
12757,0.6240,0.8960,0.5440,0.9960
12758,0.6260,0.8960,0.5460,0.9960
12759,0.6280,0.8960,0.5480,0.9960
12760,0.6280,0.8960,0.5480,0.9960
12761,0.6300,0.8980,0.5500,0.9960
12762,0.6300,0.9000,0.5480,0.9960
12763,0.6320,0.9000,0.5500,0.9960
12764,0.6320,0.9000,0.5500,0.9960
12765,0.6300,0.8980,0.5500,0.9960
12766,0.6280,0.8980,0.5500,0.9960
12767,0.6280,0.9000,0.5520,0.9960
12768,0.6280,0.9000,0.5520,0.9960
12769,0.6280,0.9000,0.5520,0.9960
12770,0.6260,0.9000,0.5520,0.9960
12771,0.6260,0.9000,0.5540,0.9960
12772,0.6280,0.9000,0.5540,0.9960
12773,0.6280,0.9000,0.5540,0.9960
12774,0.6300,0.9000,0.5560,0.9960
12775,0.6280,0.8980,0.5540,0.9960
12776,0.6260,0.8980,0.5540,0.9960
12777,0.6280,0.8980,0.5540,0.9960
12778,0.6280,0.8980,0.5540,0.9960
12779,0.6300,0.9000,0.5560,0.9960
12780,0.6300,0.9000,0.5580,0.9960
12781,0.6300,0.9000,0.5580,0.9960
12782,0.6300,0.9000,0.5600,0.9960
12783,0.6280,0.8980,0.5580,0.9960
12784,0.6280,0.8980,0.5580,0.9960
12785,0.6280,0.8980,0.5580,0.9960
12786,0.6280,0.8980,0.5580,0.9960
12787,0.6280,0.8980,0.5580,0.9960
12788,0.6300,0.8980,0.5600,0.9960
12789,0.6300,0.8980,0.5600,0.9960
12790,0.6300,0.8980,0.5600,0.9960
12791,0.6300,0.8980,0.5620,0.9960
12792,0.6280,0.8980,0.5640,0.9960
12793,0.6280,0.8980,0.5660,0.9960
12794,0.6280,0.8980,0.5660,0.9960
12795,0.6280,0.8980,0.5660,0.9960
12796,0.6280,0.8980,0.5660,0.9960
12797,0.6280,0.8980,0.5660,0.9960
12798,0.6280,0.8980,0.5660,0.9960
12799,0.6280,0.8980,0.5660,0.9960
12800,0.6280,0.8980,0.5660,0.9960
12801,0.6280,0.8980,0.5660,0.9960
12802,0.6280,0.8960,0.5660,0.9960
12803,0.6280,0.8960,0.5660,0.9960
12804,0.6260,0.8960,0.5640,0.9960
12805,0.6260,0.8960,0.5640,0.9960
12806,0.6260,0.8960,0.5640,0.9960
12807,0.6280,0.8960,0.5660,0.9960
12808,0.6280,0.8960,0.5680,0.9960
12809,0.6300,0.8960,0.5700,0.9960
12810,0.6320,0.8980,0.5720,0.9960
12811,0.6300,0.8980,0.5720,0.9960
12812,0.6280,0.8980,0.5700,0.9960
12813,0.6260,0.8980,0.5720,0.9960
12814,0.6240,0.8980,0.5720,0.9960
12815,0.6260,0.9000,0.5740,0.9960
12816,0.6240,0.8980,0.5740,0.9960
12817,0.6240,0.8980,0.5760,0.9960
12818,0.6220,0.8980,0.5740,0.9960
12819,0.6220,0.8980,0.5760,0.9960
12820,0.6220,0.8980,0.5780,0.9960
12821,0.6220,0.8980,0.5780,0.9960
12822,0.6220,0.8980,0.5780,0.9960
12823,0.6200,0.8980,0.5760,0.9960
12824,0.6180,0.8980,0.5760,0.9960
12825,0.6200,0.8980,0.5780,0.9960
12826,0.6200,0.8980,0.5780,0.9960
12827,0.6220,0.8980,0.5800,0.9960
12828,0.6200,0.8960,0.5780,0.9960
12829,0.6180,0.8940,0.5760,0.9960
12830,0.6200,0.8940,0.5780,0.9960
12831,0.6200,0.8940,0.5780,0.9960
12832,0.6200,0.8940,0.5780,0.9960
12833,0.6200,0.8940,0.5780,0.9960
12834,0.6180,0.8940,0.5760,0.9960
12835,0.6180,0.8940,0.5760,0.9960
12836,0.6180,0.8940,0.5760,0.9960
12837,0.6180,0.8940,0.5760,0.9960
12838,0.6180,0.8940,0.5760,0.9960
12839,0.6160,0.8940,0.5740,0.9960
12840,0.6180,0.8940,0.5760,0.9960
12841,0.6160,0.8940,0.5760,0.9960
12842,0.6160,0.8940,0.5780,0.9960
12843,0.6160,0.8940,0.5800,0.9960
12844,0.6180,0.8940,0.5820,0.9960
12845,0.6180,0.8940,0.5820,0.9960
12846,0.6180,0.8940,0.5820,0.9960
12847,0.6160,0.8940,0.5820,0.9960
12848,0.6180,0.8940,0.5840,0.9960
12849,0.6200,0.8960,0.5860,0.9960
12850,0.6200,0.8960,0.5860,0.9960
12851,0.6220,0.8960,0.5880,0.9960
12852,0.6200,0.8960,0.5880,0.9960
12853,0.6200,0.8960,0.5880,0.9960
12854,0.6200,0.8960,0.5900,0.9960
12855,0.6220,0.8980,0.5920,0.9960
12856,0.6240,0.8980,0.5940,0.9960
12857,0.6260,0.8980,0.5960,0.9960
12858,0.6240,0.8960,0.5960,0.9960
12859,0.6220,0.8960,0.5940,0.9960
12860,0.6220,0.8960,0.5940,0.9960
12861,0.6240,0.8960,0.5960,0.9960
12862,0.6240,0.8960,0.5960,0.9960
12863,0.6240,0.8960,0.5960,0.9960
12864,0.6240,0.8980,0.5980,0.9960
12865,0.6240,0.8980,0.5980,0.9960
12866,0.6240,0.8980,0.5980,0.9960
12867,0.6260,0.8980,0.5980,0.9960
12868,0.6260,0.8980,0.5980,0.9960
12869,0.6280,0.9000,0.6000,0.9960
12870,0.6280,0.9000,0.6000,0.9960
12871,0.6280,0.9020,0.6020,0.9960
12872,0.6300,0.9020,0.6040,0.9960
12873,0.6300,0.9020,0.6040,0.9960
12874,0.6300,0.9020,0.6040,0.9960
12875,0.6320,0.9040,0.6060,0.9960
12876,0.6320,0.9040,0.6060,0.9960
12877,0.6320,0.9040,0.6080,0.9960
12878,0.6320,0.9040,0.6080,0.9960
12879,0.6300,0.9040,0.6080,0.9960
12880,0.6320,0.9060,0.6100,0.9960
12881,0.6300,0.9040,0.6080,0.9960
12882,0.6300,0.9040,0.6080,0.9960
12883,0.6280,0.9020,0.6060,0.9960
12884,0.6280,0.9020,0.6060,0.9960
12885,0.6280,0.9020,0.6060,0.9960
12886,0.6280,0.9020,0.6080,0.9960
12887,0.6280,0.9000,0.6080,0.9960
12888,0.6280,0.9000,0.6080,0.9960
12889,0.6300,0.9000,0.6100,0.9960
12890,0.6280,0.9000,0.6100,0.9960
12891,0.6260,0.8980,0.6080,0.9960
12892,0.6260,0.8980,0.6100,0.9960
12893,0.6260,0.8980,0.6100,0.9960
12894,0.6260,0.8980,0.6100,0.9960
12895,0.6260,0.8980,0.6100,0.9960
12896,0.6260,0.8980,0.6100,0.9960
12897,0.6260,0.8980,0.6100,0.9960
12898,0.6260,0.8980,0.6100,0.9980
12899,0.6280,0.8980,0.6120,1.0000
12900,0.6280,0.8980,0.6120,1.0000
12901,0.6280,0.8980,0.6120,1.0000
12902,0.6300,0.8980,0.6140,1.0000
12903,0.6280,0.8980,0.6140,1.0000
12904,0.6260,0.8960,0.6120,1.0000
12905,0.6260,0.8980,0.6140,1.0000
12906,0.6280,0.9000,0.6160,1.0000
12907,0.6300,0.9000,0.6180,1.0000
12908,0.6300,0.9000,0.6200,1.0000
12909,0.6320,0.9020,0.6220,1.0000
12910,0.6300,0.9000,0.6200,1.0000
12911,0.6320,0.9000,0.6220,1.0000
12912,0.6300,0.9000,0.6220,1.0000
12913,0.6320,0.9000,0.6240,1.0000
12914,0.6320,0.9000,0.6240,1.0000
12915,0.6320,0.9020,0.6260,1.0000
12916,0.6340,0.9040,0.6280,1.0000
12917,0.6360,0.9040,0.6300,1.0000
12918,0.6380,0.9060,0.6320,1.0000
12919,0.6400,0.9060,0.6340,1.0000
12920,0.6400,0.9060,0.6340,1.0000
12921,0.6380,0.9060,0.6320,1.0000
12922,0.6380,0.9060,0.6340,1.0000
12923,0.6380,0.9060,0.6340,1.0000
12924,0.6380,0.9060,0.6340,1.0000
12925,0.6380,0.9060,0.6340,1.0000
12926,0.6380,0.9060,0.6340,1.0000
12927,0.6380,0.9060,0.6360,1.0000
12928,0.6360,0.9060,0.6360,1.0000
12929,0.6340,0.9060,0.6340,1.0000
12930,0.6320,0.9060,0.6320,1.0000
12931,0.6340,0.9060,0.6340,1.0000
12932,0.6360,0.9060,0.6360,1.0000
12933,0.6360,0.9060,0.6360,1.0000
12934,0.6360,0.9060,0.6360,1.0000
12935,0.6340,0.9060,0.6340,1.0000
12936,0.6320,0.9060,0.6340,1.0000
12937,0.6320,0.9060,0.6340,1.0000
12938,0.6300,0.9040,0.6320,1.0000
12939,0.6320,0.9060,0.6340,1.0000
12940,0.6340,0.9080,0.6360,1.0000
12941,0.6340,0.9080,0.6360,1.0000
12942,0.6360,0.9080,0.6380,1.0000
12943,0.6360,0.9080,0.6380,1.0000
12944,0.6340,0.9080,0.6380,1.0000
12945,0.6340,0.9080,0.6380,1.0000
12946,0.6340,0.9080,0.6380,1.0000
12947,0.6320,0.9060,0.6360,1.0000
12948,0.6320,0.9060,0.6360,1.0000
12949,0.6320,0.9060,0.6360,1.0000
12950,0.6320,0.9060,0.6360,1.0000
12951,0.6340,0.9060,0.6380,1.0000
12952,0.6340,0.9060,0.6400,1.0000
12953,0.6320,0.9060,0.6400,1.0000
12954,0.6300,0.9060,0.6380,1.0000
12955,0.6320,0.9060,0.6400,1.0000
12956,0.6340,0.9060,0.6420,1.0000
12957,0.6340,0.9060,0.6420,1.0000
12958,0.6340,0.9060,0.6440,1.0000
12959,0.6320,0.9060,0.6440,1.0000
12960,0.6320,0.9060,0.6440,1.0000
12961,0.6340,0.9060,0.6460,1.0000
12962,0.6320,0.9060,0.6440,1.0000
12963,0.6320,0.9080,0.6460,1.0000
12964,0.6320,0.9080,0.6460,1.0000
12965,0.6340,0.9080,0.6480,1.0000
12966,0.6320,0.9080,0.6480,1.0000
12967,0.6320,0.9080,0.6480,1.0000
12968,0.6320,0.9080,0.6480,1.0000
12969,0.6320,0.9080,0.6480,1.0000
12970,0.6300,0.9080,0.6480,1.0000
12971,0.6300,0.9060,0.6480,1.0000
12972,0.6300,0.9060,0.6480,1.0000
12973,0.6280,0.9040,0.6460,1.0000
12974,0.6300,0.9060,0.6480,1.0000
12975,0.6300,0.9060,0.6480,1.0000
12976,0.6280,0.9040,0.6460,1.0000
12977,0.6260,0.9020,0.6440,1.0000
12978,0.6260,0.9020,0.6440,1.0000
12979,0.6260,0.9020,0.6440,1.0000
12980,0.6260,0.9020,0.6440,1.0000
12981,0.6240,0.9000,0.6420,1.0000
12982,0.6240,0.9000,0.6440,1.0000
12983,0.6240,0.9000,0.6440,1.0000
12984,0.6220,0.8980,0.6440,1.0000
12985,0.6220,0.8980,0.6460,1.0000
12986,0.6220,0.8980,0.6480,1.0000
12987,0.6200,0.8960,0.6480,1.0000
12988,0.6200,0.8960,0.6480,1.0000
12989,0.6200,0.8960,0.6480,1.0000
12990,0.6200,0.8960,0.6480,1.0000
12991,0.6180,0.8960,0.6480,1.0000
12992,0.6180,0.8960,0.6480,1.0000
12993,0.6160,0.8960,0.6480,1.0000
12994,0.6160,0.8960,0.6480,1.0000
12995,0.6140,0.8960,0.6480,1.0000
12996,0.6140,0.8960,0.6500,1.0000
12997,0.6120,0.8960,0.6500,1.0000
12998,0.6120,0.8960,0.6500,1.0000
12999,0.6100,0.8960,0.6480,1.0000
13000,0.6100,0.8960,0.6480,1.0000
13001,0.6080,0.8940,0.6460,1.0000
13002,0.6080,0.8940,0.6460,1.0000
13003,0.6100,0.8940,0.6480,1.0000
13004,0.6120,0.8940,0.6500,1.0000
13005,0.6120,0.8940,0.6520,1.0000
13006,0.6140,0.8940,0.6540,1.0000
13007,0.6160,0.8960,0.6560,1.0000
13008,0.6160,0.8960,0.6580,1.0000
13009,0.6140,0.8940,0.6560,1.0000
13010,0.6120,0.8940,0.6560,1.0000
13011,0.6120,0.8940,0.6560,1.0000
13012,0.6100,0.8940,0.6560,1.0000
13013,0.6100,0.8940,0.6560,1.0000
13014,0.6100,0.8940,0.6560,1.0000
13015,0.6080,0.8920,0.6560,1.0000
13016,0.6100,0.8920,0.6580,1.0000
13017,0.6120,0.8920,0.6600,1.0000
13018,0.6120,0.8920,0.6620,1.0000
13019,0.6120,0.8920,0.6620,1.0000
13020,0.6100,0.8920,0.6620,1.0000
13021,0.6080,0.8920,0.6620,1.0000
13022,0.6060,0.8900,0.6620,1.0000
13023,0.6040,0.8900,0.6600,1.0000
13024,0.6040,0.8900,0.6600,1.0000
13025,0.6040,0.8900,0.6600,1.0000
13026,0.6060,0.8920,0.6620,1.0000
13027,0.6060,0.8940,0.6620,1.0000
13028,0.6080,0.8940,0.6640,1.0000
13029,0.6080,0.8940,0.6640,1.0000
13030,0.6060,0.8940,0.6640,1.0000
13031,0.6060,0.8940,0.6660,1.0000
13032,0.6040,0.8920,0.6660,1.0000
13033,0.6040,0.8940,0.6660,1.0000
13034,0.6060,0.8940,0.6680,1.0000
13035,0.6060,0.8940,0.6680,1.0000
13036,0.6060,0.8940,0.6680,1.0000
13037,0.6040,0.8940,0.6700,1.0000
13038,0.6020,0.8940,0.6680,1.0000
13039,0.6000,0.8920,0.6680,1.0000
13040,0.6020,0.8920,0.6700,1.0000
13041,0.6020,0.8920,0.6700,1.0000
13042,0.6040,0.8940,0.6720,1.0000
13043,0.6040,0.8940,0.6740,1.0000
13044,0.6040,0.8940,0.6740,1.0000
13045,0.6060,0.8940,0.6760,1.0000
13046,0.6060,0.8940,0.6760,1.0000
13047,0.6040,0.8940,0.6760,1.0000
13048,0.6060,0.8960,0.6780,1.0000
13049,0.6060,0.8960,0.6780,1.0000
13050,0.6060,0.8960,0.6780,1.0000
13051,0.6060,0.8960,0.6780,1.0000
13052,0.6040,0.8940,0.6760,1.0000
13053,0.6040,0.8940,0.6780,1.0000
13054,0.6020,0.8920,0.6780,1.0000
13055,0.6000,0.8920,0.6780,1.0000
13056,0.6000,0.8920,0.6800,1.0000
13057,0.5980,0.8900,0.6780,1.0000
13058,0.6000,0.8920,0.6800,1.0000
13059,0.5980,0.8920,0.6800,1.0000
13060,0.5960,0.8900,0.6780,1.0000
13061,0.5960,0.8900,0.6780,1.0000
13062,0.5960,0.8900,0.6780,1.0000
13063,0.5940,0.8900,0.6760,1.0000
13064,0.5920,0.8900,0.6780,1.0000
13065,0.5920,0.8900,0.6780,1.0000
13066,0.5900,0.8900,0.6780,1.0000
13067,0.5880,0.8900,0.6780,1.0000
13068,0.5880,0.8920,0.6800,1.0000
13069,0.5880,0.8920,0.6820,1.0000
13070,0.5880,0.8920,0.6820,1.0000
13071,0.5880,0.8920,0.6840,1.0000
13072,0.5880,0.8920,0.6860,1.0000
13073,0.5900,0.8920,0.6880,1.0000
13074,0.5880,0.8920,0.6860,1.0000
13075,0.5880,0.8900,0.6860,1.0000
13076,0.5860,0.8880,0.6840,1.0000
13077,0.5880,0.8880,0.6860,1.0000
13078,0.5860,0.8880,0.6840,1.0000
13079,0.5860,0.8900,0.6860,1.0000
13080,0.5880,0.8900,0.6880,1.0000
13081,0.5880,0.8880,0.6880,1.0000
13082,0.5880,0.8880,0.6880,1.0000
13083,0.5900,0.8880,0.6900,1.0000
13084,0.5900,0.8880,0.6900,1.0000
13085,0.5900,0.8880,0.6920,1.0000
13086,0.5900,0.8880,0.6940,1.0000
13087,0.5920,0.8880,0.6960,1.0000
13088,0.5900,0.8880,0.6940,1.0000
13089,0.5920,0.8880,0.6960,1.0000
13090,0.5920,0.8880,0.6960,1.0000
13091,0.5900,0.8880,0.6960,1.0000
13092,0.5920,0.8880,0.6980,1.0000
13093,0.5920,0.8880,0.6980,1.0000
13094,0.5920,0.8880,0.6980,1.0000
13095,0.5920,0.8880,0.6980,1.0000
13096,0.5920,0.8880,0.7000,1.0000
13097,0.5920,0.8880,0.7000,1.0000
13098,0.5900,0.8880,0.6980,1.0000
13099,0.5920,0.8880,0.7000,1.0000
13100,0.5920,0.8880,0.7000,1.0000
13101,0.5940,0.8900,0.7020,1.0000
13102,0.5960,0.8900,0.7040,1.0000
13103,0.5960,0.8900,0.7040,1.0000
13104,0.5960,0.8900,0.7060,1.0000
13105,0.5960,0.8900,0.7060,1.0000
13106,0.5960,0.8900,0.7060,1.0000
13107,0.5940,0.8900,0.7040,1.0000
13108,0.5940,0.8900,0.7040,1.0000
13109,0.5940,0.8920,0.7040,1.0000
13110,0.5960,0.8920,0.7060,1.0000
13111,0.5940,0.8920,0.7060,1.0000
13112,0.5920,0.8920,0.7040,1.0000
13113,0.5920,0.8920,0.7060,1.0000
13114,0.5900,0.8920,0.7040,1.0000
13115,0.5880,0.8920,0.7020,1.0000
13116,0.5880,0.8920,0.7040,1.0000
13117,0.5900,0.8920,0.7060,1.0000
13118,0.5900,0.8920,0.7060,1.0000
13119,0.5900,0.8920,0.7060,1.0000
13120,0.5920,0.8920,0.7080,1.0000
13121,0.5920,0.8920,0.7080,1.0000
13122,0.5940,0.8940,0.7100,1.0000
13123,0.5960,0.8960,0.7120,1.0000
13124,0.5980,0.8980,0.7140,1.0000
13125,0.5960,0.8980,0.7160,1.0000
