Iteration,Naive Bayes,Hoeffding Tree,IELM,SGD Perceptron
8595,0.9140,0.9980,0.9180,0.9640
8596,0.9140,0.9980,0.9180,0.9640
8597,0.9160,0.9980,0.9200,0.9660
8598,0.9160,0.9980,0.9200,0.9660
8599,0.9160,0.9980,0.9200,0.9660
8600,0.9140,0.9980,0.9180,0.9660
8601,0.9140,0.9980,0.9180,0.9660
8602,0.9160,0.9980,0.9200,0.9660
8603,0.9160,0.9980,0.9200,0.9660
8604,0.9160,0.9980,0.9200,0.9660
8605,0.9160,0.9980,0.9200,0.9660
8606,0.9140,0.9980,0.9180,0.9660
8607,0.9140,0.9980,0.9180,0.9660
8608,0.9140,0.9980,0.9180,0.9660
8609,0.9140,0.9980,0.9180,0.9660
8610,0.9140,0.9980,0.9180,0.9660
8611,0.9120,0.9980,0.9160,0.9660
8612,0.9120,0.9980,0.9160,0.9660
8613,0.9120,0.9980,0.9160,0.9660
8614,0.9120,0.9980,0.9160,0.9660
8615,0.9120,0.9980,0.9160,0.9660
8616,0.9120,0.9980,0.9160,0.9660
8617,0.9120,0.9980,0.9160,0.9660
8618,0.9120,0.9980,0.9160,0.9660
8619,0.9100,0.9980,0.9140,0.9660
8620,0.9100,0.9980,0.9140,0.9660
8621,0.9100,0.9980,0.9140,0.9660
8622,0.9100,0.9980,0.9140,0.9660
8623,0.9100,0.9980,0.9140,0.9660
8624,0.9100,0.9980,0.9140,0.9660
8625,0.9100,0.9980,0.9140,0.9660
8626,0.9100,0.9980,0.9140,0.9660
8627,0.9100,0.9980,0.9140,0.9660
8628,0.9080,0.9980,0.9120,0.9680
8629,0.9080,0.9980,0.9120,0.9680
8630,0.9080,0.9980,0.9120,0.9680
8631,0.9080,0.9980,0.9120,0.9680
8632,0.9080,0.9980,0.9120,0.9680
8633,0.9080,0.9980,0.9120,0.9680
8634,0.9060,0.9980,0.9100,0.9680
8635,0.9060,0.9980,0.9100,0.9680
8636,0.9060,0.9980,0.9100,0.9680
8637,0.9060,0.9980,0.9100,0.9680
8638,0.9060,0.9980,0.9100,0.9680
8639,0.9060,0.9980,0.9100,0.9680
8640,0.9060,0.9980,0.9100,0.9680
8641,0.9060,0.9980,0.9100,0.9680
8642,0.9060,0.9980,0.9100,0.9680
8643,0.9060,0.9980,0.9100,0.9680
8644,0.9080,0.9980,0.9120,0.9680
8645,0.9060,0.9980,0.9100,0.9680
8646,0.9060,0.9980,0.9100,0.9680
8647,0.9060,0.9980,0.9100,0.9680
8648,0.9060,0.9980,0.9100,0.9680
8649,0.9060,0.9980,0.9100,0.9680
8650,0.9060,0.9980,0.9100,0.9680
8651,0.9060,0.9980,0.9100,0.9680
8652,0.9060,0.9980,0.9100,0.9680
8653,0.9060,0.9980,0.9100,0.9680
8654,0.9060,0.9980,0.9100,0.9680
8655,0.9060,0.9980,0.9100,0.9680
8656,0.9060,0.9980,0.9100,0.9680
8657,0.9060,0.9980,0.9100,0.9680
8658,0.9060,0.9980,0.9100,0.9680
8659,0.9060,0.9980,0.9100,0.9680
8660,0.9060,0.9980,0.9100,0.9680
8661,0.9060,0.9980,0.9100,0.9680
8662,0.9060,0.9980,0.9100,0.9680
8663,0.9060,0.9980,0.9100,0.9680
8664,0.9060,0.9980,0.9100,0.9680
8665,0.9060,0.9980,0.9100,0.9680
8666,0.9060,0.9980,0.9100,0.9680
8667,0.9060,0.9980,0.9100,0.9680
8668,0.9060,0.9980,0.9100,0.9680
8669,0.9060,0.9980,0.9100,0.9680
8670,0.9060,0.9980,0.9100,0.9680
8671,0.9060,0.9980,0.9100,0.9680
8672,0.9060,0.9980,0.9100,0.9680
8673,0.9060,0.9980,0.9100,0.9680
8674,0.9080,0.9980,0.9120,0.9680
8675,0.9080,0.9980,0.9120,0.9680
8676,0.9080,0.9980,0.9120,0.9680
8677,0.9080,0.9980,0.9120,0.9680
8678,0.9080,0.9980,0.9120,0.9680
8679,0.9080,0.9980,0.9120,0.9680
8680,0.9080,0.9980,0.9120,0.9680
8681,0.9060,0.9980,0.9100,0.9680
8682,0.9060,0.9980,0.9100,0.9680
8683,0.9060,0.9980,0.9100,0.9680
8684,0.9060,0.9980,0.9100,0.9680
8685,0.9060,0.9980,0.9100,0.9680
8686,0.9060,0.9980,0.9100,0.9680
8687,0.9080,0.9980,0.9120,0.9680
8688,0.9080,0.9980,0.9120,0.9680
8689,0.9060,0.9980,0.9100,0.9680
8690,0.9060,0.9980,0.9100,0.9680
8691,0.9060,0.9980,0.9100,0.9680
8692,0.9060,0.9980,0.9100,0.9680
8693,0.9060,0.9980,0.9100,0.9680
8694,0.9060,0.9980,0.9100,0.9680
8695,0.9080,0.9980,0.9120,0.9700
8696,0.9080,0.9980,0.9120,0.9700
8697,0.9080,0.9980,0.9120,0.9700
8698,0.9080,0.9980,0.9120,0.9700
8699,0.9080,0.9980,0.9120,0.9700
8700,0.9080,0.9980,0.9120,0.9720
8701,0.9080,0.9980,0.9120,0.9720
8702,0.9060,0.9980,0.9100,0.9720
8703,0.9080,0.9980,0.9120,0.9720
8704,0.9080,0.9980,0.9120,0.9720
8705,0.9080,0.9980,0.9120,0.9720
8706,0.9080,0.9980,0.9120,0.9720
8707,0.9080,0.9980,0.9120,0.9720
8708,0.9080,0.9980,0.9120,0.9720
8709,0.9100,0.9980,0.9140,0.9740
8710,0.9100,0.9980,0.9140,0.9740
8711,0.9100,0.9980,0.9140,0.9760
8712,0.9100,0.9980,0.9140,0.9760
8713,0.9100,0.9980,0.9140,0.9760
8714,0.9100,0.9980,0.9140,0.9760
8715,0.9100,0.9980,0.9140,0.9760
8716,0.9100,0.9980,0.9140,0.9760
8717,0.9100,0.9980,0.9140,0.9760
8718,0.9100,0.9980,0.9140,0.9760
8719,0.9120,0.9980,0.9160,0.9780
8720,0.9120,1.0000,0.9160,0.9800
8721,0.9120,1.0000,0.9160,0.9800
8722,0.9140,1.0000,0.9180,0.9800
8723,0.9140,1.0000,0.9180,0.9800
8724,0.9160,1.0000,0.9200,0.9800
8725,0.9160,1.0000,0.9200,0.9800
8726,0.9160,1.0000,0.9200,0.9800
8727,0.9160,1.0000,0.9200,0.9800
8728,0.9160,1.0000,0.9200,0.9800
8729,0.9160,1.0000,0.9200,0.9800
8730,0.9160,1.0000,0.9200,0.9800
8731,0.9160,1.0000,0.9200,0.9800
8732,0.9160,1.0000,0.9200,0.9800
8733,0.9160,1.0000,0.9200,0.9800
8734,0.9160,1.0000,0.9200,0.9800
8735,0.9180,1.0000,0.9220,0.9820
8736,0.9180,1.0000,0.9220,0.9820
8737,0.9180,1.0000,0.9220,0.9820
8738,0.9180,1.0000,0.9220,0.9820
8739,0.9180,1.0000,0.9220,0.9820
8740,0.9180,1.0000,0.9220,0.9820
8741,0.9180,1.0000,0.9220,0.9840
8742,0.9180,1.0000,0.9220,0.9840
8743,0.9180,1.0000,0.9220,0.9840
8744,0.9180,1.0000,0.9220,0.9840
8745,0.9180,1.0000,0.9220,0.9840
8746,0.9180,1.0000,0.9220,0.9840
8747,0.9160,1.0000,0.9200,0.9820
8748,0.9160,1.0000,0.9200,0.9820
8749,0.9180,1.0000,0.9220,0.9820
8750,0.9160,1.0000,0.9200,0.9820
8751,0.9160,1.0000,0.9200,0.9820
8752,0.9160,1.0000,0.9200,0.9820
8753,0.9140,1.0000,0.9180,0.9820
8754,0.9140,1.0000,0.9180,0.9820
8755,0.9140,1.0000,0.9180,0.9820
8756,0.9140,1.0000,0.9180,0.9820
8757,0.9140,1.0000,0.9180,0.9820
8758,0.9140,1.0000,0.9180,0.9820
8759,0.9140,1.0000,0.9180,0.9820
8760,0.9140,1.0000,0.9180,0.9820
8761,0.9120,1.0000,0.9160,0.9820
8762,0.9120,1.0000,0.9160,0.9820
8763,0.9120,1.0000,0.9160,0.9820
8764,0.9120,1.0000,0.9160,0.9820
8765,0.9120,1.0000,0.9160,0.9820
8766,0.9120,1.0000,0.9160,0.9820
8767,0.9120,1.0000,0.9160,0.9820
8768,0.9120,1.0000,0.9160,0.9820
8769,0.9100,1.0000,0.9140,0.9820
8770,0.9100,1.0000,0.9140,0.9820
8771,0.9120,1.0000,0.9160,0.9820
8772,0.9140,1.0000,0.9180,0.9820
8773,0.9140,1.0000,0.9180,0.9820
8774,0.9140,1.0000,0.9180,0.9820
8775,0.9140,1.0000,0.9180,0.9820
8776,0.9140,1.0000,0.9180,0.9820
8777,0.9120,1.0000,0.9160,0.9820
8778,0.9100,1.0000,0.9140,0.9820
8779,0.9100,1.0000,0.9140,0.9820
8780,0.9080,1.0000,0.9120,0.9820
8781,0.9080,1.0000,0.9120,0.9820
8782,0.9060,1.0000,0.9100,0.9820
8783,0.9060,1.0000,0.9100,0.9820
8784,0.9060,1.0000,0.9100,0.9820
8785,0.9040,1.0000,0.9080,0.9820
8786,0.9040,1.0000,0.9080,0.9820
8787,0.9040,1.0000,0.9080,0.9820
8788,0.9040,1.0000,0.9080,0.9820
8789,0.9040,1.0000,0.9080,0.9820
8790,0.9040,1.0000,0.9080,0.9820
8791,0.9040,1.0000,0.9080,0.9820
8792,0.9040,1.0000,0.9080,0.9820
8793,0.9040,1.0000,0.9080,0.9820
8794,0.9040,1.0000,0.9080,0.9820
8795,0.9040,1.0000,0.9080,0.9820
8796,0.9040,1.0000,0.9080,0.9820
8797,0.9040,1.0000,0.9080,0.9820
8798,0.9040,1.0000,0.9080,0.9820
8799,0.9040,1.0000,0.9080,0.9820
8800,0.9040,1.0000,0.9080,0.9820
8801,0.9040,1.0000,0.9080,0.9820
8802,0.9040,1.0000,0.9080,0.9820
8803,0.9040,1.0000,0.9080,0.9820
8804,0.9040,1.0000,0.9080,0.9820
8805,0.9040,1.0000,0.9080,0.9820
8806,0.9040,1.0000,0.9080,0.9820
8807,0.9040,1.0000,0.9080,0.9820
8808,0.9040,1.0000,0.9080,0.9820
8809,0.9060,1.0000,0.9100,0.9820
8810,0.9060,1.0000,0.9100,0.9820
8811,0.9060,1.0000,0.9100,0.9820
8812,0.9060,1.0000,0.9100,0.9820
8813,0.9060,1.0000,0.9100,0.9820
8814,0.9060,1.0000,0.9100,0.9820
8815,0.9060,1.0000,0.9100,0.9800
8816,0.9060,1.0000,0.9100,0.9800
8817,0.9060,1.0000,0.9100,0.9800
8818,0.9060,1.0000,0.9100,0.9800
8819,0.9040,1.0000,0.9080,0.9780
8820,0.9020,1.0000,0.9060,0.9780
8821,0.9020,1.0000,0.9060,0.9780
8822,0.9020,1.0000,0.9060,0.9780
8823,0.9040,1.0000,0.9080,0.9780
8824,0.9040,1.0000,0.9080,0.9780
8825,0.9060,1.0000,0.9100,0.9780
8826,0.9060,1.0000,0.9100,0.9780
8827,0.9060,1.0000,0.9100,0.9780
8828,0.9060,1.0000,0.9100,0.9780
8829,0.9060,1.0000,0.9100,0.9780
8830,0.9060,1.0000,0.9100,0.9780
8831,0.9060,1.0000,0.9100,0.9780
8832,0.9060,1.0000,0.9100,0.9780
8833,0.9060,1.0000,0.9100,0.9780
8834,0.9060,1.0000,0.9100,0.9800
8835,0.9060,1.0000,0.9100,0.9800
8836,0.9040,1.0000,0.9080,0.9800
8837,0.9060,1.0000,0.9080,0.9800
8838,0.9080,1.0000,0.9100,0.9800
8839,0.9080,1.0000,0.9100,0.9800
8840,0.9080,1.0000,0.9100,0.9800
8841,0.9080,1.0000,0.9100,0.9800
8842,0.9100,1.0000,0.9100,0.9800
8843,0.9100,1.0000,0.9100,0.9800
8844,0.9100,1.0000,0.9100,0.9800
8845,0.9100,1.0000,0.9100,0.9800
8846,0.9100,1.0000,0.9100,0.9800
8847,0.9100,1.0000,0.9100,0.9800
8848,0.9100,1.0000,0.9100,0.9800
8849,0.9080,1.0000,0.9080,0.9800
8850,0.9080,1.0000,0.9080,0.9800
8851,0.9080,1.0000,0.9080,0.9800
8852,0.9080,1.0000,0.9080,0.9800
8853,0.9080,1.0000,0.9080,0.9800
8854,0.9080,1.0000,0.9080,0.9820
8855,0.9080,1.0000,0.9080,0.9820
8856,0.9080,1.0000,0.9080,0.9820
8857,0.9080,1.0000,0.9080,0.9820
8858,0.9080,1.0000,0.9080,0.9820
8859,0.9060,1.0000,0.9060,0.9820
8860,0.9060,1.0000,0.9060,0.9820
8861,0.9060,1.0000,0.9060,0.9820
8862,0.9080,1.0000,0.9080,0.9820
8863,0.9080,1.0000,0.9080,0.9820
8864,0.9080,1.0000,0.9080,0.9800
8865,0.9080,1.0000,0.9080,0.9800
8866,0.9080,1.0000,0.9080,0.9800
8867,0.9080,1.0000,0.9080,0.9800
8868,0.9080,1.0000,0.9080,0.9800
8869,0.9080,1.0000,0.9080,0.9800
8870,0.9080,1.0000,0.9080,0.9800
8871,0.9080,1.0000,0.9080,0.9800
8872,0.9080,1.0000,0.9080,0.9800
8873,0.9080,1.0000,0.9080,0.9800
8874,0.9100,1.0000,0.9100,0.9800
8875,0.9100,1.0000,0.9100,0.9800
8876,0.9080,1.0000,0.9080,0.9800
8877,0.9080,1.0000,0.9080,0.9800
8878,0.9080,1.0000,0.9080,0.9800
8879,0.9080,1.0000,0.9080,0.9800
8880,0.9080,1.0000,0.9080,0.9800
8881,0.9080,1.0000,0.9080,0.9800
8882,0.9080,1.0000,0.9080,0.9800
8883,0.9080,1.0000,0.9080,0.9780
8884,0.9060,1.0000,0.9060,0.9780
8885,0.9060,1.0000,0.9060,0.9780
8886,0.9060,1.0000,0.9060,0.9780
8887,0.9060,1.0000,0.9060,0.9760
8888,0.9060,1.0000,0.9060,0.9760
8889,0.9060,1.0000,0.9060,0.9760
8890,0.9060,1.0000,0.9060,0.9760
8891,0.9060,1.0000,0.9060,0.9760
8892,0.9060,1.0000,0.9060,0.9760
8893,0.9060,1.0000,0.9060,0.9760
8894,0.9080,1.0000,0.9080,0.9780
8895,0.9080,1.0000,0.9080,0.9780
8896,0.9080,1.0000,0.9080,0.9780
8897,0.9100,1.0000,0.9100,0.9780
8898,0.9100,1.0000,0.9100,0.9780
8899,0.9100,1.0000,0.9100,0.9780
8900,0.9100,1.0000,0.9100,0.9780
8901,0.9100,1.0000,0.9100,0.9780
8902,0.9100,1.0000,0.9100,0.9780
8903,0.9100,1.0000,0.9100,0.9780
8904,0.9100,1.0000,0.9100,0.9780
8905,0.9100,1.0000,0.9100,0.9780
8906,0.9080,1.0000,0.9080,0.9780
8907,0.9080,1.0000,0.9080,0.9780
8908,0.9080,1.0000,0.9080,0.9800
8909,0.9080,1.0000,0.9080,0.9800
8910,0.9080,1.0000,0.9080,0.9800
8911,0.9080,1.0000,0.9080,0.9800
8912,0.9080,1.0000,0.9080,0.9800
8913,0.9060,1.0000,0.9060,0.9800
8914,0.9060,1.0000,0.9060,0.9800
8915,0.9060,1.0000,0.9060,0.9800
8916,0.9060,1.0000,0.9060,0.9800
8917,0.9060,1.0000,0.9060,0.9800
8918,0.9060,1.0000,0.9060,0.9800
8919,0.9060,1.0000,0.9060,0.9800
8920,0.9040,1.0000,0.9040,0.9800
8921,0.9040,1.0000,0.9040,0.9800
8922,0.9040,1.0000,0.9040,0.9800
8923,0.9040,1.0000,0.9040,0.9800
8924,0.9040,1.0000,0.9040,0.9800
8925,0.9040,1.0000,0.9040,0.9800
8926,0.9040,1.0000,0.9040,0.9800
8927,0.9040,1.0000,0.9040,0.9800
8928,0.9040,1.0000,0.9040,0.9800
8929,0.9040,1.0000,0.9040,0.9800
8930,0.9040,1.0000,0.9040,0.9800
8931,0.9020,1.0000,0.9020,0.9800
8932,0.9020,1.0000,0.9020,0.9800
8933,0.9020,1.0000,0.9020,0.9800
8934,0.9020,1.0000,0.9020,0.9800
8935,0.9020,1.0000,0.9020,0.9800
8936,0.9020,1.0000,0.9020,0.9800
8937,0.9020,1.0000,0.9020,0.9800
8938,0.9020,1.0000,0.9020,0.9800
8939,0.9000,1.0000,0.9000,0.9780
8940,0.9000,1.0000,0.9000,0.9780
8941,0.9000,1.0000,0.9000,0.9780
8942,0.8980,1.0000,0.8980,0.9780
8943,0.8980,1.0000,0.8980,0.9780
8944,0.8980,1.0000,0.8980,0.9780
8945,0.8980,1.0000,0.8980,0.9780
8946,0.8980,1.0000,0.8980,0.9780
8947,0.8980,1.0000,0.8980,0.9780
8948,0.8980,1.0000,0.8980,0.9780
8949,0.8980,1.0000,0.8980,0.9760
8950,0.8980,1.0000,0.8980,0.9760
8951,0.8980,1.0000,0.8980,0.9760
8952,0.8980,1.0000,0.8980,0.9760
8953,0.8980,1.0000,0.8980,0.9760
8954,0.8980,1.0000,0.8980,0.9760
8955,0.9000,1.0000,0.9000,0.9780
8956,0.9000,1.0000,0.9000,0.9780
8957,0.9020,1.0000,0.9020,0.9780
8958,0.9020,1.0000,0.9020,0.9780
8959,0.9020,1.0000,0.9020,0.9780
8960,0.9020,1.0000,0.9020,0.9780
8961,0.9020,1.0000,0.9020,0.9800
8962,0.9020,1.0000,0.9020,0.9800
8963,0.9020,1.0000,0.9020,0.9800
8964,0.9020,1.0000,0.9020,0.9800
8965,0.9020,1.0000,0.9020,0.9800
8966,0.9020,1.0000,0.9020,0.9800
8967,0.9020,1.0000,0.9020,0.9800
8968,0.9040,1.0000,0.9040,0.9800
8969,0.9040,1.0000,0.9040,0.9800
8970,0.9040,1.0000,0.9040,0.9800
8971,0.9020,1.0000,0.9020,0.9800
8972,0.9020,1.0000,0.9020,0.9800
8973,0.9020,1.0000,0.9020,0.9800
8974,0.9020,1.0000,0.9020,0.9800
8975,0.9040,1.0000,0.9040,0.9800
8976,0.9040,1.0000,0.9040,0.9800
8977,0.9040,1.0000,0.9040,0.9800
8978,0.9040,1.0000,0.9040,0.9800
8979,0.9040,1.0000,0.9040,0.9800
8980,0.9040,1.0000,0.9040,0.9800
8981,0.9040,1.0000,0.9040,0.9800
8982,0.9040,1.0000,0.9040,0.9800
8983,0.9040,1.0000,0.9040,0.9800
8984,0.9060,1.0000,0.9060,0.9800
8985,0.9060,1.0000,0.9060,0.9800
8986,0.9060,1.0000,0.9060,0.9800
8987,0.9060,1.0000,0.9060,0.9800
8988,0.9080,1.0000,0.9080,0.9800
8989,0.9080,1.0000,0.9080,0.9800
8990,0.9080,1.0000,0.9080,0.9800
8991,0.9080,1.0000,0.9080,0.9800
8992,0.9080,1.0000,0.9080,0.9800
8993,0.9080,1.0000,0.9080,0.9800
8994,0.9080,1.0000,0.9080,0.9800
8995,0.9080,1.0000,0.9080,0.9800
8996,0.9080,1.0000,0.9080,0.9800
8997,0.9080,1.0000,0.9080,0.9800
8998,0.9080,1.0000,0.9080,0.9800
8999,0.9080,1.0000,0.9080,0.9800
9000,0.9060,1.0000,0.9060,0.9780
9001,0.9080,1.0000,0.9080,0.9780
9002,0.9080,1.0000,0.9080,0.9780
9003,0.9080,1.0000,0.9080,0.9780
9004,0.9080,1.0000,0.9080,0.9780
9005,0.9080,1.0000,0.9080,0.9780
9006,0.9080,1.0000,0.9080,0.9780
9007,0.9060,1.0000,0.9060,0.9780
9008,0.9060,1.0000,0.9060,0.9780
9009,0.9060,1.0000,0.9060,0.9780
9010,0.9060,1.0000,0.9060,0.9780
9011,0.9060,1.0000,0.9060,0.9780
9012,0.9080,1.0000,0.9080,0.9780
9013,0.9080,1.0000,0.9080,0.9780
9014,0.9080,1.0000,0.9080,0.9780
9015,0.9100,1.0000,0.9100,0.9780
9016,0.9100,1.0000,0.9100,0.9780
9017,0.9100,1.0000,0.9100,0.9780
9018,0.9100,1.0000,0.9100,0.9780
9019,0.9100,1.0000,0.9100,0.9780
9020,0.9100,1.0000,0.9100,0.9780
9021,0.9100,1.0000,0.9100,0.9780
9022,0.9100,1.0000,0.9100,0.9780
9023,0.9100,1.0000,0.9100,0.9780
9024,0.9100,1.0000,0.9100,0.9780
9025,0.9080,1.0000,0.9080,0.9780
9026,0.9080,1.0000,0.9080,0.9780
9027,0.9080,1.0000,0.9080,0.9780
9028,0.9080,1.0000,0.9080,0.9780
9029,0.9080,1.0000,0.9080,0.9780
9030,0.9100,1.0000,0.9100,0.9800
9031,0.9100,1.0000,0.9100,0.9800
9032,0.9100,1.0000,0.9100,0.9800
9033,0.9100,1.0000,0.9100,0.9800
9034,0.9100,1.0000,0.9100,0.9800
9035,0.9100,1.0000,0.9100,0.9800
9036,0.9100,1.0000,0.9100,0.9800
9037,0.9120,1.0000,0.9120,0.9800
9038,0.9120,1.0000,0.9120,0.9800
9039,0.9120,1.0000,0.9120,0.9800
9040,0.9120,1.0000,0.9120,0.9800
9041,0.9100,1.0000,0.9100,0.9800
9042,0.9100,1.0000,0.9100,0.9800
9043,0.9100,1.0000,0.9100,0.9800
9044,0.9120,1.0000,0.9120,0.9800
9045,0.9120,1.0000,0.9120,0.9800
9046,0.9120,1.0000,0.9120,0.9800
9047,0.9120,1.0000,0.9120,0.9800
9048,0.9120,1.0000,0.9120,0.9800
9049,0.9120,1.0000,0.9120,0.9800
9050,0.9120,1.0000,0.9120,0.9800
9051,0.9120,1.0000,0.9120,0.9800
9052,0.9120,1.0000,0.9120,0.9800
9053,0.9120,1.0000,0.9120,0.9800
9054,0.9120,1.0000,0.9120,0.9800
9055,0.9120,1.0000,0.9120,0.9800
9056,0.9100,1.0000,0.9100,0.9800
9057,0.9100,1.0000,0.9100,0.9800
9058,0.9100,1.0000,0.9100,0.9800
9059,0.9100,1.0000,0.9100,0.9800
9060,0.9100,1.0000,0.9100,0.9800
9061,0.9100,1.0000,0.9100,0.9800
9062,0.9100,1.0000,0.9100,0.9800
9063,0.9100,1.0000,0.9100,0.9800
9064,0.9100,1.0000,0.9100,0.9800
9065,0.9100,1.0000,0.9100,0.9800
9066,0.9080,1.0000,0.9080,0.9800
9067,0.9100,1.0000,0.9100,0.9800
9068,0.9100,1.0000,0.9100,0.9800
9069,0.9100,1.0000,0.9100,0.9800
9070,0.9100,1.0000,0.9100,0.9800
9071,0.9100,1.0000,0.9100,0.9800
9072,0.9080,1.0000,0.9080,0.9800
9073,0.9080,1.0000,0.9080,0.9800
9074,0.9080,1.0000,0.9080,0.9800
9075,0.9080,1.0000,0.9080,0.9800
9076,0.9080,1.0000,0.9080,0.9800
9077,0.9060,1.0000,0.9060,0.9780
9078,0.9060,1.0000,0.9060,0.9780
9079,0.9060,1.0000,0.9060,0.9780
9080,0.9060,1.0000,0.9060,0.9760
9081,0.9080,1.0000,0.9080,0.9760
9082,0.9080,1.0000,0.9080,0.9760
9083,0.9080,1.0000,0.9080,0.9760
9084,0.9080,1.0000,0.9080,0.9760
9085,0.9080,1.0000,0.9080,0.9760
9086,0.9080,1.0000,0.9080,0.9760
9087,0.9080,1.0000,0.9080,0.9760
9088,0.9080,1.0000,0.9080,0.9760
9089,0.9080,1.0000,0.9080,0.9760
9090,0.9080,1.0000,0.9080,0.9760
9091,0.9080,1.0000,0.9080,0.9760
9092,0.9080,1.0000,0.9080,0.9760
9093,0.9060,1.0000,0.9060,0.9760
9094,0.9060,1.0000,0.9060,0.9760
9095,0.9060,1.0000,0.9060,0.9760
9096,0.9060,1.0000,0.9060,0.9760
9097,0.9060,1.0000,0.9060,0.9760
9098,0.9060,1.0000,0.9060,0.9760
9099,0.9060,1.0000,0.9060,0.9760
9100,0.9080,1.0000,0.9080,0.9760
9101,0.9080,1.0000,0.9080,0.9760
9102,0.9080,1.0000,0.9080,0.9760
9103,0.9080,1.0000,0.9080,0.9760
9104,0.9080,1.0000,0.9080,0.9760
9105,0.9080,1.0000,0.9080,0.9760
9106,0.9100,1.0000,0.9100,0.9760
9107,0.9100,1.0000,0.9100,0.9760
9108,0.9100,1.0000,0.9100,0.9760
9109,0.9100,1.0000,0.9100,0.9760
9110,0.9100,1.0000,0.9100,0.9760
9111,0.9120,1.0000,0.9120,0.9760
9112,0.9120,1.0000,0.9120,0.9760
9113,0.9120,1.0000,0.9120,0.9760
9114,0.9120,1.0000,0.9120,0.9760
9115,0.9120,1.0000,0.9120,0.9760
9116,0.9120,1.0000,0.9120,0.9760
9117,0.9120,1.0000,0.9120,0.9760
9118,0.9120,1.0000,0.9120,0.9760
9119,0.9140,1.0000,0.9140,0.9760
9120,0.9140,1.0000,0.9140,0.9760
9121,0.9140,1.0000,0.9140,0.9760
9122,0.9140,1.0000,0.9140,0.9760
9123,0.9140,1.0000,0.9140,0.9760
9124,0.9140,1.0000,0.9140,0.9760
9125,0.9140,1.0000,0.9140,0.9760
9126,0.9140,1.0000,0.9140,0.9760
9127,0.9140,1.0000,0.9140,0.9760
9128,0.9160,1.0000,0.9160,0.9760
9129,0.9160,1.0000,0.9160,0.9760
9130,0.9160,1.0000,0.9160,0.9760
9131,0.9160,1.0000,0.9160,0.9760
9132,0.9160,1.0000,0.9160,0.9760
9133,0.9160,1.0000,0.9160,0.9760
9134,0.9180,1.0000,0.9180,0.9760
9135,0.9180,1.0000,0.9180,0.9760
9136,0.9180,1.0000,0.9180,0.9760
9137,0.9180,1.0000,0.9180,0.9760
9138,0.9180,1.0000,0.9180,0.9760
9139,0.9180,1.0000,0.9180,0.9760
9140,0.9180,1.0000,0.9180,0.9760
9141,0.9180,1.0000,0.9180,0.9760
9142,0.9180,1.0000,0.9180,0.9760
9143,0.9160,1.0000,0.9160,0.9760
9144,0.9160,1.0000,0.9160,0.9760
9145,0.9180,1.0000,0.9180,0.9760
9146,0.9180,1.0000,0.9180,0.9760
9147,0.9180,1.0000,0.9180,0.9760
9148,0.9180,1.0000,0.9180,0.9760
9149,0.9180,1.0000,0.9180,0.9760
9150,0.9180,1.0000,0.9180,0.9760
9151,0.9180,1.0000,0.9180,0.9760
9152,0.9180,1.0000,0.9180,0.9760
9153,0.9180,1.0000,0.9180,0.9760
9154,0.9180,1.0000,0.9180,0.9760
9155,0.9180,1.0000,0.9180,0.9760
9156,0.9180,1.0000,0.9180,0.9760
9157,0.9180,1.0000,0.9180,0.9760
9158,0.9180,1.0000,0.9180,0.9760
9159,0.9180,1.0000,0.9180,0.9760
9160,0.9180,1.0000,0.9180,0.9760
9161,0.9180,1.0000,0.9180,0.9760
9162,0.9180,1.0000,0.9180,0.9760
9163,0.9180,1.0000,0.9180,0.9760
9164,0.9180,1.0000,0.9180,0.9760
9165,0.9160,1.0000,0.9160,0.9760
9166,0.9160,1.0000,0.9160,0.9760
9167,0.9160,1.0000,0.9160,0.9760
9168,0.9160,1.0000,0.9160,0.9760
9169,0.9160,1.0000,0.9160,0.9760
9170,0.9160,1.0000,0.9160,0.9760
9171,0.9160,1.0000,0.9160,0.9760
9172,0.9160,1.0000,0.9160,0.9760
9173,0.9160,1.0000,0.9160,0.9760
9174,0.9160,1.0000,0.9160,0.9760
9175,0.9160,1.0000,0.9160,0.9760
9176,0.9160,1.0000,0.9160,0.9760
9177,0.9160,1.0000,0.9160,0.9760
9178,0.9160,1.0000,0.9160,0.9760
9179,0.9160,1.0000,0.9160,0.9760
9180,0.9160,1.0000,0.9160,0.9760
9181,0.9180,1.0000,0.9180,0.9760
9182,0.9180,1.0000,0.9180,0.9760
9183,0.9160,1.0000,0.9180,0.9760
9184,0.9160,1.0000,0.9180,0.9760
9185,0.9160,1.0000,0.9180,0.9760
9186,0.9140,1.0000,0.9160,0.9760
9187,0.9140,1.0000,0.9160,0.9760
9188,0.9140,1.0000,0.9160,0.9760
9189,0.9160,1.0000,0.9180,0.9760
9190,0.9160,1.0000,0.9180,0.9760
9191,0.9160,1.0000,0.9180,0.9760
9192,0.9160,1.0000,0.9180,0.9760
9193,0.9160,1.0000,0.9180,0.9760
9194,0.9160,1.0000,0.9180,0.9760
9195,0.9160,1.0000,0.9180,0.9760
9196,0.9160,1.0000,0.9180,0.9760
9197,0.9160,1.0000,0.9180,0.9760
9198,0.9160,1.0000,0.9180,0.9760
9199,0.9160,1.0000,0.9180,0.9760
9200,0.9160,1.0000,0.9180,0.9760
9201,0.9160,1.0000,0.9180,0.9760
