Iteration,Gaussian NB,Hoeffding Tree,IELM,SGD Perceptron,Adaptive RF
16250,0.7060,0.7640,0.7140,0.9260,0.8780
16251,0.7080,0.7660,0.7160,0.9260,0.8780
16252,0.7100,0.7680,0.7180,0.9260,0.8780
16253,0.7120,0.7700,0.7200,0.9260,0.8780
16254,0.7120,0.7700,0.7200,0.9280,0.8800
16255,0.7140,0.7720,0.7220,0.9300,0.8800
16256,0.7120,0.7700,0.7200,0.9300,0.8800
16257,0.7120,0.7700,0.7200,0.9320,0.8780
16258,0.7120,0.7700,0.7200,0.9300,0.8760
16259,0.7100,0.7680,0.7180,0.9300,0.8740
16260,0.7120,0.7700,0.7200,0.9320,0.8740
16261,0.7140,0.7720,0.7220,0.9320,0.8740
16262,0.7160,0.7740,0.7240,0.9320,0.8740
16263,0.7160,0.7740,0.7240,0.9340,0.8740
16264,0.7180,0.7760,0.7260,0.9360,0.8740
16265,0.7180,0.7760,0.7260,0.9360,0.8720
16266,0.7200,0.7780,0.7280,0.9360,0.8720
16267,0.7220,0.7800,0.7300,0.9360,0.8720
16268,0.7240,0.7820,0.7320,0.9360,0.8720
16269,0.7240,0.7800,0.7320,0.9360,0.8700
16270,0.7260,0.7820,0.7340,0.9360,0.8680
16271,0.7280,0.7840,0.7360,0.9360,0.8680
16272,0.7280,0.7840,0.7360,0.9360,0.8680
16273,0.7280,0.7820,0.7360,0.9380,0.8680
16274,0.7280,0.7800,0.7360,0.9380,0.8660
16275,0.7280,0.7800,0.7360,0.9380,0.8660
16276,0.7280,0.7800,0.7360,0.9380,0.8660
16277,0.7280,0.7800,0.7360,0.9380,0.8660
16278,0.7280,0.7800,0.7360,0.9380,0.8660
16279,0.7280,0.7800,0.7360,0.9380,0.8660
16280,0.7300,0.7820,0.7380,0.9380,0.8660
16281,0.7320,0.7840,0.7400,0.9380,0.8660
16282,0.7340,0.7860,0.7420,0.9380,0.8660
16283,0.7360,0.7880,0.7440,0.9400,0.8660
16284,0.7380,0.7900,0.7460,0.9400,0.8660
16285,0.7400,0.7920,0.7480,0.9400,0.8660
16286,0.7420,0.7940,0.7500,0.9400,0.8660
16287,0.7440,0.7940,0.7520,0.9400,0.8660
16288,0.7460,0.7960,0.7540,0.9400,0.8660
16289,0.7480,0.7980,0.7560,0.9400,0.8660
16290,0.7480,0.7980,0.7560,0.9400,0.8660
16291,0.7500,0.8000,0.7580,0.9380,0.8660
16292,0.7520,0.8020,0.7600,0.9380,0.8660
16293,0.7520,0.8020,0.7600,0.9380,0.8680
16294,0.7520,0.8020,0.7600,0.9360,0.8680
16295,0.7520,0.8020,0.7600,0.9360,0.8680
16296,0.7520,0.8020,0.7600,0.9360,0.8680
16297,0.7520,0.8020,0.7600,0.9360,0.8680
16298,0.7520,0.8020,0.7600,0.9360,0.8680
16299,0.7520,0.8020,0.7600,0.9360,0.8680
16300,0.7520,0.8020,0.7580,0.9360,0.8680
16301,0.7520,0.8020,0.7560,0.9360,0.8680
16302,0.7520,0.8020,0.7540,0.9360,0.8680
16303,0.7520,0.8020,0.7520,0.9360,0.8680
16304,0.7520,0.8020,0.7500,0.9360,0.8680
16305,0.7520,0.8020,0.7500,0.9360,0.8680
16306,0.7500,0.8000,0.7480,0.9360,0.8680
16307,0.7500,0.8000,0.7480,0.9360,0.8660
16308,0.7500,0.8000,0.7480,0.9360,0.8660
16309,0.7500,0.8000,0.7480,0.9360,0.8660
16310,0.7520,0.8020,0.7500,0.9360,0.8660
16311,0.7540,0.8040,0.7520,0.9360,0.8660
16312,0.7560,0.8060,0.7540,0.9360,0.8660
16313,0.7560,0.8060,0.7540,0.9360,0.8660
16314,0.7560,0.8060,0.7540,0.9360,0.8660
16315,0.7560,0.8060,0.7540,0.9360,0.8660
16316,0.7560,0.8060,0.7540,0.9360,0.8660
16317,0.7560,0.8060,0.7540,0.9360,0.8660
16318,0.7560,0.8060,0.7540,0.9360,0.8660
16319,0.7560,0.8060,0.7540,0.9360,0.8660
16320,0.7560,0.8060,0.7540,0.9360,0.8660
16321,0.7560,0.8060,0.7540,0.9360,0.8660
16322,0.7560,0.8060,0.7540,0.9360,0.8660
16323,0.7560,0.8060,0.7540,0.9360,0.8660
16324,0.7560,0.8060,0.7540,0.9360,0.8660
16325,0.7560,0.8060,0.7540,0.9360,0.8660
16326,0.7560,0.8060,0.7540,0.9360,0.8660
16327,0.7560,0.8060,0.7540,0.9360,0.8660
16328,0.7580,0.8080,0.7560,0.9360,0.8660
16329,0.7580,0.8080,0.7580,0.9360,0.8660
16330,0.7580,0.8100,0.7600,0.9360,0.8660
16331,0.7580,0.8100,0.7600,0.9380,0.8660
16332,0.7580,0.8100,0.7600,0.9380,0.8660
16333,0.7580,0.8100,0.7600,0.9380,0.8660
16334,0.7580,0.8100,0.7600,0.9380,0.8660
16335,0.7600,0.8120,0.7620,0.9400,0.8660
16336,0.7600,0.8120,0.7620,0.9400,0.8660
16337,0.7600,0.8120,0.7620,0.9400,0.8660
16338,0.7600,0.8120,0.7620,0.9400,0.8660
16339,0.7600,0.8120,0.7600,0.9400,0.8660
16340,0.7600,0.8120,0.7600,0.9400,0.8660
16341,0.7600,0.8120,0.7600,0.9400,0.8660
16342,0.7600,0.8120,0.7580,0.9400,0.8660
16343,0.7620,0.8140,0.7580,0.9400,0.8660
16344,0.7640,0.8160,0.7600,0.9400,0.8660
16345,0.7660,0.8180,0.7620,0.9400,0.8660
16346,0.7660,0.8180,0.7620,0.9400,0.8660
16347,0.7680,0.8200,0.7640,0.9420,0.8680
16348,0.7680,0.8200,0.7640,0.9400,0.8680
16349,0.7700,0.8220,0.7660,0.9400,0.8680
16350,0.7700,0.8220,0.7660,0.9380,0.8680
16351,0.7720,0.8240,0.7680,0.9380,0.8680
16352,0.7740,0.8260,0.7700,0.9380,0.8680
16353,0.7740,0.8260,0.7700,0.9380,0.8660
16354,0.7740,0.8260,0.7700,0.9380,0.8660
16355,0.7760,0.8260,0.7720,0.9380,0.8660
16356,0.7760,0.8240,0.7720,0.9380,0.8640
16357,0.7760,0.8240,0.7720,0.9380,0.8620
16358,0.7760,0.8240,0.7720,0.9380,0.8600
16359,0.7760,0.8240,0.7720,0.9380,0.8600
16360,0.7740,0.8220,0.7700,0.9360,0.8580
16361,0.7720,0.8200,0.7680,0.9360,0.8560
16362,0.7720,0.8200,0.7680,0.9360,0.8540
16363,0.7720,0.8200,0.7680,0.9360,0.8520
16364,0.7740,0.8220,0.7700,0.9340,0.8520
16365,0.7740,0.8220,0.7700,0.9340,0.8500
16366,0.7760,0.8240,0.7720,0.9340,0.8500
16367,0.7780,0.8260,0.7740,0.9340,0.8500
16368,0.7800,0.8280,0.7760,0.9340,0.8500
16369,0.7820,0.8300,0.7780,0.9340,0.8500
16370,0.7840,0.8320,0.7800,0.9340,0.8500
16371,0.7860,0.8340,0.7820,0.9340,0.8500
16372,0.7880,0.8360,0.7840,0.9340,0.8500
16373,0.7900,0.8360,0.7860,0.9340,0.8500
16374,0.7900,0.8380,0.7860,0.9360,0.8520
16375,0.7920,0.8380,0.7880,0.9360,0.8520
16376,0.7920,0.8380,0.7900,0.9360,0.8520
16377,0.7920,0.8380,0.7900,0.9360,0.8520
16378,0.7900,0.8360,0.7880,0.9340,0.8500
16379,0.7900,0.8380,0.7880,0.9360,0.8520
16380,0.7900,0.8400,0.7880,0.9380,0.8540
16381,0.7880,0.8380,0.7860,0.9380,0.8520
16382,0.7860,0.8360,0.7840,0.9380,0.8500
16383,0.7860,0.8380,0.7840,0.9380,0.8500
16384,0.7840,0.8380,0.7840,0.9380,0.8500
16385,0.7820,0.8380,0.7840,0.9380,0.8500
16386,0.7800,0.8380,0.7840,0.9380,0.8500
16387,0.7800,0.8380,0.7840,0.9380,0.8500
16388,0.7800,0.8380,0.7840,0.9380,0.8500
16389,0.7800,0.8380,0.7840,0.9380,0.8500
16390,0.7800,0.8380,0.7840,0.9380,0.8500
16391,0.7780,0.8360,0.7840,0.9380,0.8480
16392,0.7780,0.8380,0.7840,0.9380,0.8500
16393,0.7760,0.8380,0.7840,0.9380,0.8500
16394,0.7760,0.8380,0.7840,0.9380,0.8500
16395,0.7740,0.8360,0.7820,0.9360,0.8480
16396,0.7720,0.8360,0.7820,0.9360,0.8480
16397,0.7700,0.8340,0.7800,0.9360,0.8480
16398,0.7700,0.8340,0.7800,0.9340,0.8480
16399,0.7680,0.8340,0.7800,0.9340,0.8500
16400,0.7660,0.8340,0.7800,0.9340,0.8500
16401,0.7640,0.8340,0.7800,0.9340,0.8500
16402,0.7620,0.8340,0.7800,0.9340,0.8520
16403,0.7600,0.8320,0.7780,0.9320,0.8520
16404,0.7580,0.8320,0.7780,0.9320,0.8520
16405,0.7580,0.8320,0.7800,0.9320,0.8520
16406,0.7580,0.8320,0.7800,0.9300,0.8540
16407,0.7580,0.8320,0.7800,0.9300,0.8560
16408,0.7600,0.8320,0.7800,0.9300,0.8560
16409,0.7600,0.8300,0.7800,0.9280,0.8560
16410,0.7620,0.8320,0.7820,0.9280,0.8560
16411,0.7640,0.8340,0.7840,0.9300,0.8560
16412,0.7640,0.8320,0.7840,0.9300,0.8560
16413,0.7640,0.8300,0.7840,0.9300,0.8560
16414,0.7640,0.8300,0.7840,0.9300,0.8580
16415,0.7660,0.8300,0.7860,0.9300,0.8580
16416,0.7660,0.8300,0.7860,0.9300,0.8600
16417,0.7660,0.8300,0.7860,0.9280,0.8580
16418,0.7660,0.8300,0.7860,0.9260,0.8580
16419,0.7660,0.8280,0.7860,0.9240,0.8580
16420,0.7640,0.8260,0.7840,0.9240,0.8580
16421,0.7620,0.8240,0.7820,0.9240,0.8580
16422,0.7600,0.8220,0.7800,0.9240,0.8580
16423,0.7580,0.8200,0.7780,0.9240,0.8580
16424,0.7580,0.8200,0.7780,0.9240,0.8580
16425,0.7560,0.8180,0.7760,0.9240,0.8580
16426,0.7540,0.8160,0.7740,0.9240,0.8580
16427,0.7560,0.8160,0.7760,0.9220,0.8580
16428,0.7540,0.8140,0.7740,0.9200,0.8580
16429,0.7560,0.8160,0.7760,0.9200,0.8560
16430,0.7540,0.8140,0.7760,0.9200,0.8560
16431,0.7520,0.8140,0.7760,0.9200,0.8560
16432,0.7500,0.8120,0.7760,0.9200,0.8560
16433,0.7500,0.8120,0.7760,0.9200,0.8560
16434,0.7500,0.8120,0.7760,0.9200,0.8560
16435,0.7500,0.8120,0.7760,0.9200,0.8560
16436,0.7500,0.8120,0.7760,0.9200,0.8560
16437,0.7500,0.8120,0.7760,0.9200,0.8560
16438,0.7500,0.8120,0.7760,0.9200,0.8560
16439,0.7500,0.8120,0.7760,0.9200,0.8560
16440,0.7500,0.8120,0.7760,0.9200,0.8560
16441,0.7500,0.8120,0.7760,0.9200,0.8560
16442,0.7500,0.8120,0.7760,0.9200,0.8560
16443,0.7500,0.8120,0.7760,0.9200,0.8560
16444,0.7500,0.8120,0.7760,0.9200,0.8560
16445,0.7500,0.8120,0.7760,0.9200,0.8560
16446,0.7500,0.8120,0.7760,0.9200,0.8560
16447,0.7500,0.8120,0.7760,0.9200,0.8560
16448,0.7500,0.8120,0.7760,0.9200,0.8560
16449,0.7500,0.8120,0.7760,0.9200,0.8580
16450,0.7520,0.8140,0.7780,0.9200,0.8600
16451,0.7540,0.8140,0.7800,0.9200,0.8600
16452,0.7560,0.8160,0.7820,0.9200,0.8600
16453,0.7560,0.8160,0.7820,0.9200,0.8600
16454,0.7580,0.8160,0.7820,0.9200,0.8600
16455,0.7600,0.8160,0.7840,0.9200,0.8600
16456,0.7580,0.8140,0.7820,0.9180,0.8580
16457,0.7600,0.8140,0.7820,0.9180,0.8580
16458,0.7600,0.8120,0.7800,0.9180,0.8560
16459,0.7620,0.8120,0.7800,0.9180,0.8560
16460,0.7640,0.8120,0.7820,0.9180,0.8560
16461,0.7660,0.8120,0.7840,0.9180,0.8540
16462,0.7660,0.8120,0.7840,0.9180,0.8540
16463,0.7660,0.8120,0.7840,0.9180,0.8540
16464,0.7680,0.8120,0.7860,0.9180,0.8540
16465,0.7680,0.8120,0.7860,0.9160,0.8520
16466,0.7700,0.8100,0.7880,0.9140,0.8520
16467,0.7700,0.8100,0.7880,0.9140,0.8520
16468,0.7720,0.8080,0.7900,0.9120,0.8520
16469,0.7740,0.8080,0.7900,0.9120,0.8520
16470,0.7760,0.8080,0.7920,0.9120,0.8520
16471,0.7760,0.8100,0.7920,0.9120,0.8540
16472,0.7780,0.8100,0.7920,0.9120,0.8540
16473,0.7780,0.8100,0.7920,0.9120,0.8540
16474,0.7800,0.8100,0.7940,0.9120,0.8540
16475,0.7820,0.8100,0.7960,0.9120,0.8540
16476,0.7820,0.8100,0.7960,0.9120,0.8540
16477,0.7820,0.8100,0.7960,0.9120,0.8540
16478,0.7820,0.8100,0.7960,0.9120,0.8540
16479,0.7820,0.8100,0.7960,0.9120,0.8560
16480,0.7820,0.8100,0.7960,0.9120,0.8560
16481,0.7820,0.8100,0.7960,0.9120,0.8560
16482,0.7820,0.8100,0.7960,0.9120,0.8560
16483,0.7800,0.8080,0.7940,0.9120,0.8540
16484,0.7800,0.8080,0.7940,0.9120,0.8540
16485,0.7800,0.8080,0.7920,0.9140,0.8540
16486,0.7820,0.8080,0.7940,0.9140,0.8540
16487,0.7820,0.8080,0.7940,0.9140,0.8540
16488,0.7820,0.8080,0.7940,0.9140,0.8540
16489,0.7820,0.8080,0.7940,0.9140,0.8540
16490,0.7820,0.8080,0.7940,0.9140,0.8540
16491,0.7820,0.8080,0.7940,0.9140,0.8540
16492,0.7820,0.8080,0.7940,0.9140,0.8540
16493,0.7820,0.8080,0.7940,0.9140,0.8540
16494,0.7820,0.8080,0.7940,0.9140,0.8560
16495,0.7820,0.8080,0.7940,0.9140,0.8560
16496,0.7840,0.8080,0.7960,0.9140,0.8560
16497,0.7860,0.8080,0.7960,0.9140,0.8560
16498,0.7860,0.8080,0.7960,0.9140,0.8560
16499,0.7860,0.8080,0.7960,0.9140,0.8560
16500,0.7860,0.8080,0.7960,0.9140,0.8560
16501,0.7860,0.8080,0.7960,0.9140,0.8560
16502,0.7860,0.8080,0.7960,0.9140,0.8560
16503,0.7860,0.8080,0.7960,0.9140,0.8560
16504,0.7860,0.8080,0.7960,0.9140,0.8560
16505,0.7860,0.8080,0.7960,0.9140,0.8560
16506,0.7860,0.8080,0.7960,0.9140,0.8560
16507,0.7860,0.8080,0.7960,0.9140,0.8560
16508,0.7860,0.8080,0.7960,0.9140,0.8560
16509,0.7880,0.8080,0.7980,0.9140,0.8580
16510,0.7880,0.8080,0.7980,0.9140,0.8580
16511,0.7880,0.8080,0.7980,0.9140,0.8580
16512,0.7880,0.8080,0.7980,0.9140,0.8580
16513,0.7880,0.8060,0.7960,0.9120,0.8560
16514,0.7880,0.8060,0.7960,0.9120,0.8560
16515,0.7880,0.8040,0.7960,0.9120,0.8540
16516,0.7900,0.8040,0.7980,0.9120,0.8520
16517,0.7900,0.8040,0.7980,0.9120,0.8520
16518,0.7900,0.8040,0.7980,0.9100,0.8520
16519,0.7900,0.8040,0.7980,0.9100,0.8520
16520,0.7900,0.8040,0.7980,0.9100,0.8520
16521,0.7900,0.8040,0.7980,0.9100,0.8520
16522,0.7900,0.8040,0.7980,0.9100,0.8520
16523,0.7900,0.8040,0.7980,0.9100,0.8520
16524,0.7900,0.8040,0.7980,0.9100,0.8520
16525,0.7900,0.8040,0.7980,0.9100,0.8520
16526,0.7880,0.8020,0.7960,0.9080,0.8500
16527,0.7860,0.8000,0.7940,0.9060,0.8480
16528,0.7840,0.7980,0.7920,0.9040,0.8460
16529,0.7820,0.7960,0.7900,0.9040,0.8440
16530,0.7800,0.7940,0.7880,0.9040,0.8420
16531,0.7800,0.7940,0.7880,0.9040,0.8420
16532,0.7800,0.7940,0.7880,0.9040,0.8420
16533,0.7780,0.7920,0.7880,0.9020,0.8400
16534,0.7780,0.7920,0.7880,0.9000,0.8400
16535,0.7760,0.7900,0.7880,0.9000,0.8380
16536,0.7760,0.7900,0.7880,0.9000,0.8380
16537,0.7760,0.7900,0.7880,0.9000,0.8380
16538,0.7740,0.7880,0.7860,0.9000,0.8360
16539,0.7720,0.7860,0.7840,0.8980,0.8340
16540,0.7700,0.7840,0.7820,0.8980,0.8320
16541,0.7680,0.7820,0.7800,0.8980,0.8300
16542,0.7680,0.7800,0.7800,0.8980,0.8300
16543,0.7660,0.7780,0.7780,0.8980,0.8300
16544,0.7640,0.7760,0.7760,0.8980,0.8300
16545,0.7620,0.7740,0.7740,0.8980,0.8300
16546,0.7600,0.7720,0.7720,0.8960,0.8300
16547,0.7580,0.7700,0.7700,0.8960,0.8300
16548,0.7580,0.7700,0.7700,0.8960,0.8300
16549,0.7580,0.7700,0.7700,0.8960,0.8300
16550,0.7580,0.7680,0.7680,0.8960,0.8300
16551,0.7560,0.7660,0.7660,0.8960,0.8300
16552,0.7560,0.7660,0.7660,0.8960,0.8300
16553,0.7560,0.7660,0.7660,0.8960,0.8300
16554,0.7560,0.7660,0.7660,0.8960,0.8300
16555,0.7560,0.7660,0.7660,0.8960,0.8300
16556,0.7560,0.7660,0.7660,0.8960,0.8300
16557,0.7560,0.7660,0.7660,0.8960,0.8300
16558,0.7560,0.7660,0.7660,0.8960,0.8300
16559,0.7560,0.7660,0.7660,0.8960,0.8300
16560,0.7560,0.7660,0.7660,0.8960,0.8300
16561,0.7540,0.7640,0.7640,0.8960,0.8280
16562,0.7540,0.7640,0.7640,0.8960,0.8300
16563,0.7540,0.7640,0.7640,0.8960,0.8300
16564,0.7560,0.7660,0.7660,0.8940,0.8300
16565,0.7580,0.7680,0.7680,0.8920,0.8300
16566,0.7600,0.7700,0.7700,0.8900,0.8320
16567,0.7620,0.7720,0.7720,0.8920,0.8340
16568,0.7640,0.7720,0.7720,0.8920,0.8340
16569,0.7660,0.7720,0.7740,0.8920,0.8340
16570,0.7680,0.7740,0.7760,0.8920,0.8360
16571,0.7700,0.7760,0.7780,0.8920,0.8380
16572,0.7720,0.7780,0.7800,0.8920,0.8400
16573,0.7740,0.7780,0.7820,0.8920,0.8400
16574,0.7760,0.7800,0.7840,0.8920,0.8420
16575,0.7780,0.7820,0.7860,0.8920,0.8420
16576,0.7780,0.7820,0.7860,0.8940,0.8420
16577,0.7800,0.7840,0.7880,0.8960,0.8420
16578,0.7800,0.7840,0.7880,0.8980,0.8420
16579,0.7780,0.7820,0.7880,0.8980,0.8400
16580,0.7760,0.7800,0.7880,0.8980,0.8400
16581,0.7740,0.7780,0.7880,0.8980,0.8400
16582,0.7740,0.7780,0.7860,0.8980,0.8380
16583,0.7720,0.7760,0.7860,0.8980,0.8380
16584,0.7700,0.7740,0.7860,0.8980,0.8380
16585,0.7680,0.7720,0.7860,0.8980,0.8380
16586,0.7660,0.7700,0.7860,0.8980,0.8380
16587,0.7640,0.7680,0.7860,0.8980,0.8380
16588,0.7620,0.7660,0.7860,0.8980,0.8380
16589,0.7600,0.7640,0.7860,0.8980,0.8380
16590,0.7600,0.7640,0.7880,0.8980,0.8380
16591,0.7620,0.7660,0.7900,0.8980,0.8360
16592,0.7600,0.7640,0.7900,0.8980,0.8360
16593,0.7580,0.7620,0.7900,0.8980,0.8360
16594,0.7560,0.7600,0.7900,0.8980,0.8360
16595,0.7560,0.7600,0.7920,0.9000,0.8380
16596,0.7580,0.7600,0.7920,0.9000,0.8380
16597,0.7580,0.7600,0.7920,0.9000,0.8380
16598,0.7580,0.7600,0.7920,0.9000,0.8380
16599,0.7560,0.7580,0.7900,0.9000,0.8380
16600,0.7540,0.7560,0.7880,0.9000,0.8380
16601,0.7540,0.7560,0.7880,0.9000,0.8380
16602,0.7540,0.7560,0.7880,0.9000,0.8380
16603,0.7540,0.7560,0.7880,0.9000,0.8380
16604,0.7540,0.7560,0.7880,0.9000,0.8380
16605,0.7540,0.7560,0.7880,0.9000,0.8380
16606,0.7540,0.7560,0.7880,0.9000,0.8380
16607,0.7540,0.7560,0.7880,0.9000,0.8380
16608,0.7540,0.7560,0.7880,0.9000,0.8380
16609,0.7540,0.7560,0.7880,0.9000,0.8380
16610,0.7540,0.7560,0.7880,0.9000,0.8380
16611,0.7520,0.7540,0.7860,0.9000,0.8360
16612,0.7520,0.7540,0.7860,0.9000,0.8360
16613,0.7520,0.7540,0.7860,0.9000,0.8360
16614,0.7520,0.7540,0.7860,0.9000,0.8360
16615,0.7520,0.7540,0.7860,0.9000,0.8360
16616,0.7520,0.7540,0.7860,0.9000,0.8360
16617,0.7520,0.7540,0.7860,0.9000,0.8360
16618,0.7520,0.7540,0.7860,0.9000,0.8360
16619,0.7520,0.7540,0.7860,0.9000,0.8360
16620,0.7520,0.7540,0.7860,0.9000,0.8360
16621,0.7520,0.7540,0.7860,0.9000,0.8360
16622,0.7520,0.7560,0.7860,0.9020,0.8380
16623,0.7520,0.7580,0.7860,0.9040,0.8400
16624,0.7520,0.7600,0.7860,0.9060,0.8400
16625,0.7520,0.7620,0.7860,0.9060,0.8420
16626,0.7520,0.7620,0.7860,0.9060,0.8420
16627,0.7500,0.7620,0.7840,0.9060,0.8420
16628,0.7500,0.7640,0.7840,0.9060,0.8420
16629,0.7480,0.7640,0.7840,0.9080,0.8420
16630,0.7480,0.7660,0.7840,0.9100,0.8420
16631,0.7480,0.7660,0.7840,0.9120,0.8420
16632,0.7480,0.7660,0.7840,0.9120,0.8440
16633,0.7480,0.7680,0.7840,0.9120,0.8440
16634,0.7480,0.7700,0.7840,0.9120,0.8440
16635,0.7480,0.7720,0.7840,0.9120,0.8440
16636,0.7480,0.7720,0.7840,0.9120,0.8440
16637,0.7480,0.7720,0.7840,0.9120,0.8440
16638,0.7480,0.7720,0.7840,0.9120,0.8440
16639,0.7480,0.7720,0.7840,0.9120,0.8460
16640,0.7480,0.7720,0.7840,0.9120,0.8480
16641,0.7480,0.7720,0.7840,0.9120,0.8500
16642,0.7480,0.7720,0.7840,0.9120,0.8520
16643,0.7480,0.7720,0.7860,0.9120,0.8520
16644,0.7480,0.7740,0.7860,0.9120,0.8540
16645,0.7480,0.7740,0.7860,0.9120,0.8540
16646,0.7480,0.7740,0.7880,0.9120,0.8560
16647,0.7500,0.7760,0.7900,0.9120,0.8580
16648,0.7520,0.7780,0.7920,0.9120,0.8600
16649,0.7540,0.7780,0.7940,0.9120,0.8620
16650,0.7540,0.7780,0.7960,0.9120,0.8640
16651,0.7540,0.7780,0.7960,0.9120,0.8660
16652,0.7540,0.7780,0.7960,0.9120,0.8680
16653,0.7540,0.7780,0.7960,0.9120,0.8680
16654,0.7540,0.7780,0.7960,0.9120,0.8700
16655,0.7540,0.7780,0.7960,0.9120,0.8700
16656,0.7540,0.7780,0.7960,0.9120,0.8700
16657,0.7520,0.7760,0.7940,0.9120,0.8700
16658,0.7500,0.7740,0.7920,0.9120,0.8720
16659,0.7500,0.7740,0.7920,0.9120,0.8720
16660,0.7500,0.7740,0.7920,0.9120,0.8720
16661,0.7500,0.7740,0.7920,0.9120,0.8720
16662,0.7500,0.7740,0.7920,0.9120,0.8720
16663,0.7500,0.7740,0.7920,0.9120,0.8720
16664,0.7500,0.7740,0.7920,0.9120,0.8720
16665,0.7500,0.7740,0.7920,0.9120,0.8720
16666,0.7500,0.7740,0.7920,0.9120,0.8720
16667,0.7500,0.7740,0.7920,0.9120,0.8720
16668,0.7500,0.7760,0.7940,0.9140,0.8740
16669,0.7500,0.7760,0.7940,0.9140,0.8760
16670,0.7500,0.7760,0.7940,0.9140,0.8760
16671,0.7500,0.7760,0.7940,0.9140,0.8760
16672,0.7500,0.7760,0.7940,0.9140,0.8760
16673,0.7500,0.7760,0.7940,0.9140,0.8760
16674,0.7500,0.7760,0.7940,0.9140,0.8760
16675,0.7500,0.7760,0.7940,0.9140,0.8760
16676,0.7500,0.7760,0.7940,0.9140,0.8760
16677,0.7500,0.7760,0.7940,0.9140,0.8760
16678,0.7500,0.7760,0.7940,0.9140,0.8760
16679,0.7500,0.7760,0.7940,0.9140,0.8760
16680,0.7500,0.7760,0.7940,0.9140,0.8760
16681,0.7500,0.7760,0.7940,0.9140,0.8760
16682,0.7500,0.7760,0.7940,0.9140,0.8760
16683,0.7500,0.7760,0.7940,0.9140,0.8760
16684,0.7500,0.7760,0.7940,0.9140,0.8760
16685,0.7500,0.7760,0.7940,0.9140,0.8760
16686,0.7520,0.7780,0.7960,0.9160,0.8780
16687,0.7540,0.7800,0.7980,0.9160,0.8780
16688,0.7560,0.7820,0.8000,0.9160,0.8780
16689,0.7580,0.7820,0.8020,0.9160,0.8800
16690,0.7600,0.7820,0.8020,0.9160,0.8800
16691,0.7620,0.7820,0.8020,0.9160,0.8800
16692,0.7600,0.7800,0.8000,0.9160,0.8780
16693,0.7580,0.7780,0.7980,0.9140,0.8760
16694,0.7580,0.7780,0.7980,0.9120,0.8760
16695,0.7580,0.7780,0.7980,0.9120,0.8760
16696,0.7560,0.7760,0.7960,0.9100,0.8740
16697,0.7560,0.7760,0.7960,0.9080,0.8740
16698,0.7560,0.7760,0.7960,0.9080,0.8740
16699,0.7560,0.7760,0.7960,0.9080,0.8760
16700,0.7560,0.7760,0.7940,0.9060,0.8760
16701,0.7560,0.7760,0.7940,0.9040,0.8780
16702,0.7580,0.7780,0.7940,0.9040,0.8780
16703,0.7580,0.7780,0.7940,0.9040,0.8780
16704,0.7580,0.7780,0.7940,0.9040,0.8780
16705,0.7580,0.7780,0.7940,0.9040,0.8780
16706,0.7600,0.7800,0.7960,0.9040,0.8780
16707,0.7620,0.7820,0.7980,0.9040,0.8780
16708,0.7640,0.7840,0.8000,0.9040,0.8780
16709,0.7640,0.7840,0.8000,0.9040,0.8780
16710,0.7640,0.7840,0.8000,0.9040,0.8780
16711,0.7660,0.7860,0.8020,0.9040,0.8780
16712,0.7660,0.7860,0.8020,0.9040,0.8780
16713,0.7660,0.7860,0.8020,0.9040,0.8780
16714,0.7660,0.7860,0.8020,0.9040,0.8780
16715,0.7660,0.7860,0.8020,0.9040,0.8780
16716,0.7680,0.7880,0.8040,0.9040,0.8780
16717,0.7680,0.7880,0.8060,0.9040,0.8780
16718,0.7680,0.7880,0.8080,0.9040,0.8780
16719,0.7680,0.7880,0.8100,0.9040,0.8780
16720,0.7680,0.7880,0.8100,0.9040,0.8800
16721,0.7660,0.7860,0.8100,0.9020,0.8780
16722,0.7660,0.7860,0.8100,0.9000,0.8780
16723,0.7660,0.7860,0.8100,0.8980,0.8760
16724,0.7680,0.7880,0.8120,0.8960,0.8760
16725,0.7680,0.7880,0.8120,0.8940,0.8760
16726,0.7700,0.7880,0.8140,0.8920,0.8760
16727,0.7720,0.7880,0.8160,0.8920,0.8760
16728,0.7740,0.7880,0.8180,0.8920,0.8760
16729,0.7740,0.7880,0.8180,0.8940,0.8780
16730,0.7740,0.7880,0.8180,0.8960,0.8780
16731,0.7740,0.7880,0.8180,0.8960,0.8780
16732,0.7740,0.7880,0.8180,0.8960,0.8780
16733,0.7740,0.7880,0.8180,0.8960,0.8780
16734,0.7740,0.7880,0.8180,0.8960,0.8780
16735,0.7740,0.7880,0.8180,0.8960,0.8780
16736,0.7740,0.7900,0.8180,0.8980,0.8780
16737,0.7760,0.7900,0.8180,0.8980,0.8780
16738,0.7740,0.7900,0.8180,0.8960,0.8760
16739,0.7720,0.7880,0.8160,0.8960,0.8760
16740,0.7700,0.7880,0.8160,0.8960,0.8760
16741,0.7680,0.7880,0.8160,0.8960,0.8760
16742,0.7660,0.7860,0.8140,0.8960,0.8740
16743,0.7640,0.7840,0.8120,0.8960,0.8720
16744,0.7620,0.7820,0.8100,0.8960,0.8700
16745,0.7600,0.7800,0.8080,0.8960,0.8680
16746,0.7580,0.7780,0.8060,0.8960,0.8660
16747,0.7560,0.7760,0.8040,0.8960,0.8660
